ID,Project Name,Camera Trap Name,Latitude,Longitude,Sampling Event,Photo Type,Photo Date,Photo time,Raw Name,Class,Order,Family,Genus,Species,Number of Animals,Person Identifying the Photo,Camera Serial Number,Camera Start Date,Camera End Date,Person setting up the Camera,Person picking up the Camera,Camera Manufacturer,Camera Model,Sequence Info,Moon Phase,Temperature,Organization Name
13074,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:15:47,08010288.JPG,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida,macroura,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13075,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:03,08010289.JPG,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida,macroura,2,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13075,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:03,08010289.JPG,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,quiscula,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13076,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:04,08010290.JPG,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida,macroura,2,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13077,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:04,08010291.JPG,AVES,COLUMBIFORMES,COLUMBIDAE,Zenaida,macroura,2,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13077,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:04,08010291.JPG,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,quiscula,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13078,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:15,08010292.JPG,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,quiscula,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13079,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:15,08010293.JPG,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,quiscula,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13080,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_07102017_08012017,Animal,2017-08-01,12:16:15,08010294.JPG,AVES,PASSERIFORMES,ICTERIDAE,Quiscalus,quiscula,1,Andy Wood,B10,2017-07-10,2017-08-01,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13083,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,14:24:16,08010565.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13084,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,14:24:16,08010566.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13085,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,14:24:17,08010567.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13086,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,16:02:31,08010568.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13087,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,16:02:32,08010569.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13088,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-01,16:02:33,08010570.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13104,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,07:01:11,08020586.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13105,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,07:01:12,08020587.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13106,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,07:01:12,08020588.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13116,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,12:56:14,08020598.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13117,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,12:56:14,08020599.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13118,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,12:56:15,08020600.JPG,AVES,PASSERIFORMES,TURDIDAE,Turdus,migratorius,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13122,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:53:25,08020604.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13123,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:53:26,08020605.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13142,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:54,08020624.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13147,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:29,08020629.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13124,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:53:27,08020606.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13125,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:01,08020607.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13126,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:02,08020608.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13127,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:03,08020609.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13131,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:33,08020613.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13132,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:34,08020614.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13133,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:54:34,08020615.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13134,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:20,08020616.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13135,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:21,08020617.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13136,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:21,08020618.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13137,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:37,08020619.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13138,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:37,08020620.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13139,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:38,08020621.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13140,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:52,08020622.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13141,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:55:53,08020623.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13143,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:16,08020625.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13144,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:17,08020626.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13145,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:17,08020627.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13146,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:29,08020628.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13148,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,13:56:30,08020630.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13149,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,14:37:08,08020631.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13150,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,14:37:08,08020632.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13151,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-02,14:37:09,08020633.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13167,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,03:13:35,08030649.JPG,MAMMALIA,CARNIVORA,CANIDAE,Urocyon,cinereoargenteus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13168,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,03:13:35,08030650.JPG,MAMMALIA,CARNIVORA,CANIDAE,Urocyon,cinereoargenteus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13169,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,03:13:36,08030651.JPG,MAMMALIA,CARNIVORA,CANIDAE,Urocyon,cinereoargenteus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13173,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,05:53:56,08030655.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13174,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,05:53:56,08030656.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13175,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,05:53:57,08030657.JPG,AVES,PASSERIFORMES,MIMIDAE,Dumetella,carolinensis,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13182,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:21,08030664.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13183,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:21,08030665.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13184,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:22,08030666.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13185,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:34,08030667.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13186,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:34,08030668.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13187,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,13:57:35,08030669.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13191,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:25:53,08030673.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13192,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:25:54,08030674.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13193,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:25:55,08030675.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13194,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:34:44,08030676.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13195,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:34:45,08030677.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13196,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-03,23:34:46,08030678.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13200,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,03:08:31,08040682.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13201,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,03:08:32,08040683.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13202,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,03:08:32,08040684.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13218,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,09:00:06,08040700.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13219,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,09:00:07,08040701.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13220,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,09:00:08,08040702.JPG,MAMMALIA,LAGOMORPHA,LEPORIDAE,Sylvilagus,floridanus,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
13224,Berkshire Wildlife Linkage 2017,CAM03-B,42.69872,-73.14858,CAM03B_08012017_08162017,Animal,2017-08-04,16:54:00,08040706.JPG,MAMMALIA,RODENTIA,SCIURIDAE,Marmota,monax,1,Andy Wood,B10,2017-08-01,2017-08-16,Andy Wood,Andy Wood,Bushnell,Trophy Cam HD,,,,Field Naturalist Graduate Program
